"zone";"cx";"cy";"width";"height";"row";"col";"text"
168;1155;680;20;20;"14А";"4";"4"
168;1182;680;20;20;"14А";"3";"3"
168;1209;680;20;20;"14А";"2";"2"
168;1236;680;20;20;"14А";"1";"1"
169;1251;229;20;20;"1";"1";"1"
169;1040;229;20;20;"1";"10";"10"
169;1015;229;20;20;"1";"11";"11"
169;992;229;20;20;"1";"12";"12"
169;968;229;20;20;"1";"13";"13"
169;945;229;20;20;"1";"14";"14"
169;922;229;20;20;"1";"15";"15"
169;898;229;20;20;"1";"16";"16"
169;875;229;20;20;"1";"17";"17"
169;852;229;20;20;"1";"18";"18"
169;828;229;20;20;"1";"19";"19"
169;1226;229;20;20;"1";"2";"2"
169;805;229;20;20;"1";"20";"20"
169;780;229;20;20;"1";"21";"21"
169;756;229;20;20;"1";"22";"22"
169;732;229;20;20;"1";"23";"23"
169;709;229;20;20;"1";"24";"24"
169;686;229;20;20;"1";"25";"25"
169;662;229;20;20;"1";"26";"26"
169;639;229;20;20;"1";"27";"27"
169;616;229;20;20;"1";"28";"28"
169;592;229;20;20;"1";"29";"29"
169;1203;229;20;20;"1";"3";"3"
169;569;229;20;20;"1";"30";"30"
169;1179;229;20;20;"1";"4";"4"
169;1156;229;20;20;"1";"5";"5"
169;1133;229;20;20;"1";"6";"6"
169;1109;229;20;20;"1";"7";"7"
169;1086;229;20;20;"1";"8";"8"
169;1063;229;20;20;"1";"9";"9"
169;1252;195;20;20;"2";"1";"1"
169;1041;195;20;20;"2";"10";"10"
169;1016;195;20;20;"2";"11";"11"
169;993;195;20;20;"2";"12";"12"
169;970;195;20;20;"2";"13";"13"
169;946;195;20;20;"2";"14";"14"
169;923;195;20;20;"2";"15";"15"
169;900;195;20;20;"2";"16";"16"
169;876;195;20;20;"2";"17";"17"
169;853;195;20;20;"2";"18";"18"
169;830;195;20;20;"2";"19";"19"
169;1227;195;20;20;"2";"2";"2"
169;807;195;20;20;"2";"20";"20"
169;782;195;20;20;"2";"21";"21"
169;757;195;20;20;"2";"22";"22"
169;734;195;20;20;"2";"23";"23"
169;710;195;20;20;"2";"24";"24"
169;687;195;20;20;"2";"25";"25"
169;664;195;20;20;"2";"26";"26"
169;641;195;20;20;"2";"27";"27"
169;617;195;20;20;"2";"28";"28"
169;594;195;20;20;"2";"29";"29"
169;1204;195;20;20;"2";"3";"3"
