"zone";"cx";"cy";"width";"height";"row";"col";"text"
"Партер";1233,0;403,0;30,0;30,0;"7";"23";"23"
"Партер";1270,0;403,0;30,0;30,0;"7";"24";"24"
"Партер";1307,0;403,0;30,0;30,0;"7";"25";"25"
"Партер";1344,0;403,0;30,0;30,0;"7";"26";"26"
"Партер";1381,0;403,0;30,0;30,0;"7";"27";"27"
"Партер";1418,0;403,0;30,0;30,0;"7";"28";"28"
"Партер";1455,0;403,0;30,0;30,0;"7";"29";"29"
"Партер";1491,0;403,0;30,0;30,0;"7";"30";"30"
"Партер";1528,0;403,0;30,0;30,0;"7";"31";"31"
"Партер";1565,0;403,0;30,0;30,0;"7";"32";"32"
"Партер";1602,0;403,0;30,0;30,0;"7";"33";"33"
"Партер";1639,0;403,0;30,0;30,0;"7";"34";"34"
"Партер";1676,0;403,0;30,0;30,0;"7";"35";"35"
"Партер";1713,0;403,0;30,0;30,0;"7";"36";"36"
"Партер";397,0;440,0;30,0;30,0;"8";"1";"1"
"Партер";434,0;440,0;30,0;30,0;"8";"2";"2"
"Партер";471,0;440,0;30,0;30,0;"8";"3";"3"
"Партер";508,0;440,0;30,0;30,0;"8";"4";"4"
"Партер";545,0;440,0;30,0;30,0;"8";"5";"5"
"Партер";582,0;440,0;30,0;30,0;"8";"6";"6"
"Партер";619,0;440,0;30,0;30,0;"8";"7";"7"
"Партер";656,0;440,0;30,0;30,0;"8";"8";"8"
"Партер";693,0;440,0;30,0;30,0;"8";"9";"9"
"Партер";729,0;440,0;30,0;30,0;"8";"10";"10"
"Партер";766,0;440,0;30,0;30,0;"8";"11";"11"
"Партер";803,0;440,0;30,0;30,0;"8";"12";"12"
"Партер";840,0;440,0;30,0;30,0;"8";"13";"13"
"Партер";877,0;440,0;30,0;30,0;"8";"14";"14"
"Партер";914,0;440,0;30,0;30,0;"8";"15";"15"
"Партер";951,0;440,0;30,0;30,0;"8";"16";"16"
"Партер";988,0;440,0;30,0;30,0;"8";"17";"17"
"Партер";1025,0;440,0;30,0;30,0;"8";"18";"18"
"Партер";1062,0;440,0;30,0;30,0;"8";"19";"19"
"Партер";1122,0;440,0;30,0;30,0;"8";"20";"20"
"Партер";1159,0;440,0;30,0;30,0;"8";"21";"21"
"Партер";1196,0;440,0;30,0;30,0;"8";"22";"22"
"Партер";1233,0;440,0;30,0;30,0;"8";"23";"23"
"Партер";1270,0;440,0;30,0;30,0;"8";"24";"24"
"Партер";1307,0;440,0;30,0;30,0;"8";"25";"25"
"Партер";1344,0;440,0;30,0;30,0;"8";"26";"26"
"Партер";1381,0;440,0;30,0;30,0;"8";"27";"27"
"Партер";1418,0;440,0;30,0;30,0;"8";"28";"28"
"Партер";1455,0;440,0;30,0;30,0;"8";"29";"29"
"Партер";1491,0;440,0;30,0;30,0;"8";"30";"30"
"Партер";1528,0;440,0;30,0;30,0;"8";"31";"31"
"Партер";1565,0;440,0;30,0;30,0;"8";"32";"32"
"Партер";1602,0;440,0;30,0;30,0;"8";"33";"33"
"Партер";1639,0;440,0;30,0;30,0;"8";"34";"34"
"Партер";1676,0;440,0;30,0;30,0;"8";"35";"35"
"Партер";1713,0;440,0;30,0;30,0;"8";"36";"36"
