"zone";"cx";"cy";"width";"height";"row";"col";"text"
123;571;342;14;14;"4";"15";"15"
123;601;343;14;14;"4";"16";"16"
123;618;341;14;14;"4";"17";"17"
123;634;339;14;14;"4";"18";"18"
123;650;337;14;14;"4";"19";"19"
123;667;335;14;14;"4";"20";"20"
123;324;357;14;14;"5";"1";"1"
123;340;359;14;14;"5";"2";"2"
123;357;360;14;14;"5";"3";"3"
123;373;362;14;14;"5";"4";"4"
123;389;364;14;14;"5";"5";"5"
123;416;363;14;14;"5";"6";"6"
123;433;363;14;14;"5";"7";"7"
123;449;363;14;14;"5";"8";"8"
123;466;363;14;14;"5";"9";"9"
123;481;363;14;14;"5";"10";"10"
123;497;363;14;14;"5";"11";"11"
123;513;363;14;14;"5";"12";"12"
123;529;363;14;14;"5";"13";"13"
123;544;363;14;14;"5";"14";"14"
123;561;363;14;14;"5";"15";"15"
123;577;363;14;14;"5";"16";"16"
123;604;362;14;14;"5";"17";"17"
123;620;360;14;14;"5";"18";"18"
123;637;358;14;14;"5";"19";"19"
123;653;357;14;14;"5";"20";"20"
123;669;355;14;14;"5";"21";"21"
123;304;391;14;14;"7";"1";"1"
123;320;392;14;14;"7";"2";"2"
123;337;394;14;14;"7";"3";"3"
123;353;396;14;14;"7";"4";"4"
123;370;398;14;14;"7";"5";"5"
123;386;400;14;14;"7";"6";"6"
123;415;404;14;14;"7";"7";"7"
123;431;404;14;14;"7";"8";"8"
123;448;404;14;14;"7";"9";"9"
123;464;404;14;14;"7";"10";"10"
123;481;404;14;14;"7";"11";"11"
123;497;404;14;14;"7";"12";"12"
123;514;404;14;14;"7";"13";"13"
123;530;404;14;14;"7";"14";"14"
123;547;404;14;14;"7";"15";"15"
123;563;404;14;14;"7";"16";"16"
123;580;404;14;14;"7";"17";"17"
123;605;397;14;14;"7";"18";"18"
123;622;395;14;14;"7";"19";"19"
123;639;393;14;14;"7";"20";"20"
123;655;392;14;14;"7";"21";"21"
123;672;390;14;14;"7";"22";"22"
123;688;388;14;14;"7";"23";"23"
123;303;407;14;14;"8";"1";"1"
123;320;409;14;14;"8";"2";"2"
123;336;411;14;14;"8";"3";"3"
123;352;413;14;14;"8";"4";"4"
123;369;414;14;14;"8";"5";"5"
123;385;416;14;14;"8";"6";"6"
123;415;424;14;14;"8";"7";"7"
123;431;424;14;14;"8";"8";"8"
123;448;424;14;14;"8";"9";"9"
123;464;424;14;14;"8";"10";"10"
123;481;424;14;14;"8";"11";"11"
123;497;424;14;14;"8";"12";"12"
123;514;424;14;14;"8";"13";"13"
123;530;424;14;14;"8";"14";"14"
123;547;424;14;14;"8";"15";"15"
123;563;424;14;14;"8";"16";"16"
123;580;424;14;14;"8";"17";"17"
123;607;413;14;14;"8";"18";"18"
123;623;411;14;14;"8";"19";"19"
123;640;409;14;14;"8";"20";"20"
123;656;408;14;14;"8";"21";"21"
123;673;406;14;14;"8";"22";"22"
123;689;405;14;14;"8";"23";"23"
123;340;539;14;14;"10";"1";"1"
123;356;539;14;14;"10";"2";"2"
123;373;539;14;14;"10";"3";"3"
123;389;539;14;14;"10";"4";"4"
123;406;539;14;14;"10";"5";"5"
123;422;539;14;14;"10";"6";"6"
123;439;539;14;14;"10";"7";"7"
123;455;539;14;14;"10";"8";"8"
123;472;539;14;14;"10";"9";"9"
123;488;539;14;14;"10";"10";"10"
123;526;539;14;14;"10";"11";"11"
123;542;539;14;14;"10";"12";"12"
123;559;539;14;14;"10";"13";"13"
123;575;539;14;14;"10";"14";"14"
123;592;539;14;14;"10";"15";"15"
123;608;539;14;14;"10";"16";"16"
123;625;539;14;14;"10";"17";"17"
123;641;539;14;14;"10";"18";"18"
123;658;539;14;14;"10";"19";"19"
123;674;539;14;14;"10";"20";"20"
125;270;509;14;14;"1";"10";"10"
125;277;526;14;14;"1";"11";"11"
125;286;543;14;14;"1";"12";"12"
125;295;558;14;14;"1";"13";"13"
125;304;572;14;14;"1";"14";"14"
125;315;585;14;14;"1";"15";"15"
125;327;598;14;14;"1";"16";"16"
125;339;609;14;14;"1";"17";"17"
125;352;620;14;14;"1";"18";"18"
125;366;631;14;14;"1";"19";"19"
125;380;640;14;14;"1";"20";"20"
125;395;649;14;14;"1";"21";"21"
125;411;655;14;14;"1";"22";"22"
125;427;660;14;14;"1";"23";"23"
137;182;463;14;14;"1";"1";"1"
137;184;485;14;14;"1";"2";"2"
137;188;509;14;14;"1";"3";"3"
137;194;533;14;14;"1";"4";"4"
138;218;583;14;14;"1";"1";"1"
138;229;603;14;14;"1";"2";"2"
138;243;622;14;14;"1";"3";"3"
138;258;641;14;14;"1";"4";"4"
139;318;692;14;14;"1";"1";"1"
139;335;701;14;14;"1";"2";"2"
139;352;711;14;14;"1";"3";"3"
139;371;720;14;14;"1";"4";"4"
139;389;727;14;14;"1";"5";"5"
139;408;732;14;14;"1";"6";"6"
139;426;737;14;14;"1";"7";"7"
139;446;740;14;14;"1";"8";"8"
140;563;756;14;14;"2";"1";"1"
140;582;754;14;14;"2";"2";"2"
140;601;749;14;14;"2";"3";"3"
140;620;743;14;14;"2";"4";"4"
140;638;736;14;14;"2";"5";"5"
140;656;726;14;14;"2";"6";"6"
140;674;717;14;14;"2";"7";"7"
140;693;707;14;14;"2";"8";"8"
140;567;775;14;14;"3";"1";"1"
140;586;772;14;14;"3";"2";"2"
140;604;767;14;14;"3";"3";"3"
140;622;760;14;14;"3";"4";"4"
140;640;754;14;14;"3";"5";"5"
140;656;747;14;14;"3";"6";"6"
140;672;739;14;14;"3";"7";"7"
140;689;730;14;14;"3";"8";"8"
140;704;724;14;14;"3";"9";"9"
140;720;714;14;14;"3";"10";"10"
140;573;793;14;14;"4";"1";"1"
140;591;789;14;14;"4";"2";"2"
140;610;784;14;14;"4";"3";"3"
140;629;777;14;14;"4";"4";"4"
140;646;771;14;14;"4";"5";"5"
140;665;765;14;14;"4";"6";"6"
140;683;757;14;14;"4";"7";"7"
140;698;748;14;14;"4";"8";"8"
141;758;645;14;14;"2";"1";"1"
141;769;632;14;14;"2";"2";"2"
141;780;618;14;14;"2";"3";"3"
141;789;602;14;14;"2";"4";"4"
141;799;587;14;14;"2";"5";"5"
142;820;535;14;14;"2";"1";"1"
142;824;518;14;14;"2";"2";"2"
142;828;500;14;14;"2";"3";"3"
142;831;480;14;14;"2";"4";"4"
142;832;462;14;14;"2";"5";"5"
143;831;396;14;14;"1";"1";"1"
143;829;376;14;14;"1";"2";"2"
143;824;356;14;14;"1";"3";"3"
143;819;334;14;14;"1";"4";"4"
